Property type,Subtype,Price,Age,Living area,Bedrooms,Bathrooms,Terrace Area,EPC score,Land surface,Taxes,Population Density,Facades,Building state,Region,Latitude,Longitude,Income
1,2,360000.0,39.0,170.0,3,1.0,0.0,2.5,332,29724384.23,261,3.0,1.0,2,50.7863579,3.8409061,126239684.7
1,2,399000.0,39.0,128.0,4,1.0,0.0,3.0,254,135984565.4,872,3.0,1.0,2,50.73423975,4.2950152833964,509616162.1
1,2,385000.0,55.0,194.0,3,1.0,0.0,2.0,510,135984565.4,872,2.0,0.0,2,50.7684432,4.3051321494591,509616162.1
1,4,615000.0,52.0,296.0,4,1.0,25.0,3.0,865,144685456.7,746,4.0,1.0,2,51.332759,4.4312318305558,584421466.6
1,2,675000.0,63.0,197.0,4,1.0,15.0,3.0,1252,47945365.41,124,4.0,1.0,2,51.2553021,3.2920911130762,205066592.0
0,1,210000.0,49.0,77.0,2,1.0,15.0,2.0,0,31587902.17,98,2.0,1.0,3,50.0009951,5.7153203,244999424.3
1,2,210000.0,42.0,62.0,3,1.0,15.0,3.0,260,117950738.6,428,3.0,1.0,2,51.1091101,2.6353426015022,514998306.0
1,4,349000.0,136.0,245.0,4,1.0,100.0,5.0,3500,46928110.1,229,4.0,0.0,3,50.573932,3.6769173,222259655.1
1,2,360000.0,134.0,152.0,3,1.0,10.0,2.5,910,28998052.52,198,3.0,2.0,2,51.19424,3.6346312134542,121881597.3
1,2,350000.0,134.0,142.0,3,1.0,9.0,2.5,910,28998052.52,198,3.0,2.0,2,51.19424,3.6346312134542,121881597.3
1,2,355000.0,39.0,298.0,2,1.0,15.0,3.0,440,52723853.77,221,4.0,1.0,2,51.06808895,3.2847683081115,241641391.0
1,2,369000.0,39.0,180.0,5,1.0,15.0,2.0,185,1096990579.0,1709,2.0,1.0,2,51.0447236,3.7588813,4532573422.0
1,2,385000.0,134.0,176.0,3,1.0,7.0,2.5,910,28998052.52,198,3.0,2.0,2,51.19424,3.6346312134542,121881597.3
1,2,875000.0,51.0,436.0,4,1.0,0.0,5.0,1282,117950738.6,428,3.0,0.0,2,51.1091101,2.6353426015022,514998306.0
1,4,759000.0,16.0,469.0,6,4.0,15.0,1.0,907,65033202.76,251,3.0,1.0,2,51.15402425,2.7549864166944,336647537.3
0,1,135000.0,49.0,65.0,1,1.0,15.0,3.0,0,253815090.5,1772,2.0,1.0,2,51.2303177,2.9203275,1224815290.0
1,2,629000.0,52.0,223.0,4,1.0,55.0,2.0,1367,76024182.36,704,4.0,2.0,2,50.9900457,4.6755134,301451947.0
1,2,269000.0,174.0,249.0,5,2.0,15.0,3.0,392,4950932.358,76,3.0,0.0,3,49.5553011,5.4979579,33151544.89
1,2,259000.0,72.0,171.0,3,1.0,15.0,2.0,335,119377035.6,602,2.0,0.0,2,51.1855514,4.83464460985,519220277.6
1,2,349000.0,95.0,142.0,4,1.0,25.0,3.0,85,1732023153.0,2666,2.0,1.0,2,51.21029905,4.4403895064496,7913652026.0
0,1,250000.0,13.0,63.0,2,1.0,3.0,2.0,0,168599427.0,844,2.0,2.0,3,50.6930127,4.5738899,664983931.6
0,1,245000.0,13.0,60.0,1,1.0,10.0,2.0,0,168599427.0,844,2.0,2.0,3,50.6930127,4.5738899,664983931.6
0,1,285000.0,50.0,105.0,2,1.0,8.0,2.0,0,154481497.2,712,2.0,1.0,2,50.9019808,4.2790265927797,617374698.4
1,2,339000.0,39.0,212.0,3,1.0,15.0,2.0,238,58326653.3,350,2.0,2.0,2,51.1097147,4.0842158,224963179.1
0,1,495000.0,104.0,95.0,2,2.0,10.0,2.5,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
0,2,920000.0,94.0,185.0,2,2.0,17.0,2.5,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
0,1,1590000.0,5.0,230.0,2,2.0,56.0,2.0,0,412216167.7,3795,2.0,2.0,1,50.8018201,4.3372348,1561760306.0
1,2,995000.0,94.0,200.0,3,2.0,0.0,2.5,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
0,1,875000.0,94.0,185.0,3,3.0,12.0,2.0,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
1,2,334000.0,53.0,212.0,3,1.0,0.0,5.0,640,129237946.7,489,4.0,0.75,2,50.8907864,3.8078492,525281397.8
0,1,599000.0,29.0,130.0,3,1.0,20.0,3.0,0,449947939.5,5949,2.0,2.0,1,50.8465573,4.351697,2131778502.0
0,1,398000.0,8.0,80.0,2,1.0,8.0,2.5,0,55103723.84,276,2.0,2.0,2,51.2415107,3.0049248,249108292.1
1,2,249000.0,49.0,67.0,2,1.0,15.0,2.0,296,65033202.76,251,3.0,2.0,2,51.18331695,2.8063401225473,336647537.3
1,2,249000.0,49.0,67.0,2,1.0,15.0,2.0,296,65033202.76,251,3.0,2.0,2,51.15402425,2.7549864166944,336647537.3
1,2,395000.0,39.0,240.0,4,1.0,20.0,5.0,520,36136319.64,201,4.0,0.75,3,50.4971875,4.0622054,151027423.1
1,4,1100000.0,56.0,378.0,5,4.0,34.0,3.0,863,221943581.2,4760,4.0,1.0,1,50.8292429,4.4432967,789281846.9
0,1,269000.0,4.0,95.0,2,1.0,5.0,1.0,0,155464332.8,834,3.0,0.75,2,51.3233812,4.948461,735192914.1
0,1,285000.0,4.0,108.0,1,1.0,3.0,1.0,0,155464332.8,834,3.0,0.75,2,51.3233812,4.948461,735192914.1
0,1,325000.0,4.0,153.0,2,2.0,6.0,1.0,0,155464332.8,834,3.0,0.75,2,51.3233812,4.948461,735192914.1
0,1,229000.0,74.0,59.0,2,1.0,0.0,5.0,0,173715657.0,9225,2.0,1.0,1,50.8091426,4.3177512,775664780.4
0,1,269000.0,39.0,59.0,1,1.0,15.0,2.5,0,372481433.6,1157,2.0,2.0,2,50.9429755,4.0396424203486,1573573009.0
1,4,495000.0,150.0,216.0,5,1.0,0.0,5.0,4116,118377159.6,431,3.0,0.75,2,50.8921566,5.4734935,553204911.6
0,1,155000.0,58.0,85.0,2,1.0,2.0,3.0,0,588839895.0,2852,2.0,1.0,3,50.6412964,5.6111443,2804560594.0
1,2,179900.0,146.0,147.0,2,1.0,60.0,3.0,386,73531592.33,315,2.0,1.0,3,50.53893345,4.3713097181263,308664786.5
0,1,199000.0,5.0,47.0,1,1.0,10.0,1.0,0,159315989.0,387,2.0,1.0,2,50.7813901,5.2127604,718134588.6
1,2,180000.0,99.0,105.0,3,1.0,2.0,5.0,230,53337807.39,3546,3.0,1.0,3,50.64257,5.5190161,312267540.4
0,1,219000.0,14.0,98.0,2,1.0,6.0,3.0,0,94386683.57,1242,3.0,0.75,3,50.6742549,5.5129926,447190994.9
1,2,685000.0,27.0,256.0,5,2.0,15.0,2.0,859,102535478.8,405,4.0,2.0,2,50.80406995,3.3419067426276,450063583.8
1,4,1295000.0,29.0,300.0,4,1.0,0.0,3.0,245,47945365.41,124,3.0,2.0,2,51.2553021,3.2920911130762,205066592.0
0,1,149000.0,19.0,48.0,1,1.0,0.0,3.0,0,35402341.18,414,2.0,0.75,2,51.06926315,2.5896028375712,191740308.2
1,2,214500.0,49.0,212.0,4,2.0,15.0,5.0,1171,201482761.9,355,3.0,0.75,2,50.9845547,3.5628186,818604377.2
0,1,332000.0,0.0,84.0,2,1.0,6.0,1.0,0,152946289.9,1323,2.0,2.0,2,50.88499735,4.5081025949464,598633861.9
1,2,195000.0,124.0,92.0,3,1.0,0.0,5.0,100,119377035.6,602,2.0,0.0,2,51.1855514,4.83464460985,519220277.6
1,4,769000.0,6.0,212.0,3,1.0,15.0,1.0,861,97426434.65,605,4.0,1.0,2,51.1364316,4.6922875770195,417070112.4
0,1,185000.0,34.0,80.0,2,1.0,26.0,2.0,0,172561324.7,384,2.0,0.75,2,51.1610826,4.9903187,733566202.0
0,1,260000.0,22.0,93.0,2,1.0,6.0,3.0,0,52542527.64,19162,3.0,2.0,1,50.8622633,4.3257084,264850402.8
1,2,449000.0,19.0,158.0,3,1.0,15.0,2.0,569,40207306.11,124,4.0,2.0,3,50.6927553,4.0406912,159965388.7
0,1,199000.0,5.0,92.0,2,0.0,0.0,1.0,0,241086064.8,1097,2.0,1.0,2,50.9687312,3.14416,1071436074.0
1,2,275000.0,59.0,220.0,3,1.0,26.0,5.0,1346,34201698.87,360,4.0,0.0,2,51.1840421,5.1155267,164153741.4
1,2,120000.0,49.0,100.0,2,1.0,15.0,3.0,495,39702354.3,300,2.0,0.75,3,50.768736,2.998666,255072436.2
1,2,110000.0,79.0,130.0,4,1.0,0.0,2.0,530,39702354.3,300,2.0,0.75,3,50.768736,2.998666,255072436.2
0,1,162900.0,20.0,62.0,1,1.5,15.0,3.0,0,253815090.5,1772,2.0,2.0,2,51.2303177,2.9203275,1224815290.0
1,2,149000.0,49.0,98.0,2,1.5,0.0,2.5,198,105340821.5,1017,2.0,0.75,2,50.8293249,3.3425511,487360737.7
1,2,421139.0,39.0,180.0,3,2.0,0.0,1.0,1300,23958537.97,185,4.0,2.0,3,50.3460194,4.2654874,102006616.4
1,2,419106.0,39.0,184.0,3,1.0,0.0,1.0,965,23958537.97,185,4.0,2.0,3,50.3460194,4.2654874,102006616.4
0,1,220000.0,18.0,65.0,1,1.0,15.0,2.0,0,152946289.9,1323,2.0,2.0,2,50.88499735,4.5081025949464,598633861.9
0,1,235000.0,66.0,70.0,2,1.0,15.0,2.0,0,82525602.16,8741,4.0,1.0,1,50.8639835,4.292702,363580839.3
0,1,235000.0,45.0,85.0,2,1.0,9.0,3.0,0,173715657.0,9225,2.0,0.0,1,50.8091426,4.3177512,775664780.4
0,1,287500.0,5.0,76.0,1,1.0,26.0,1.0,0,171202478.5,947,2.0,2.0,2,50.7360524,4.2374349,712394593.3
0,1,319000.0,39.0,58.0,1,1.0,0.0,3.0,0,449947939.5,5949,2.0,2.0,1,50.8465573,4.351697,2131778502.0
1,2,319000.0,94.0,166.0,4,1.0,0.0,3.0,148,229345422.6,1082,3.0,1.0,2,50.8714357,4.2635668372339,868256340.0
0,1,320000.0,54.0,113.0,3,1.0,16.0,2.0,0,253815090.5,1772,2.0,2.0,2,51.2303177,2.9203275,1224815290.0
1,2,398000.0,47.0,284.0,4,1.0,25.0,3.0,1298,79628841.13,300,4.0,1.0,2,50.9972412,3.4139884196625,356294757.1
0,1,415000.0,39.0,107.0,3,2.0,15.0,3.0,0,339227504.3,13925,2.0,0.0,1,50.8222854,4.3815707,1302755059.0
0,1,425000.0,39.0,132.0,2,2.0,0.0,2.0,0,588839895.0,2852,2.0,2.0,3,50.648205,5.541864,2804560594.0
1,2,428000.0,42.0,258.0,2,1.0,0.0,3.0,1281,169041603.1,638,4.0,0.0,2,51.12798595,3.9808547859604,721478040.3
0,0,450000.0,7.0,127.0,2,1.0,80.0,1.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,429000.0,39.0,66.0,2,1.5,15.0,2.0,0,191782071.2,528,2.0,1.0,2,51.3126954,3.2505004,806121702.9
1,2,475000.0,72.0,120.0,2,1.0,15.0,3.0,340,170524391.0,2199,4.0,0.75,2,50.9271744,4.4551981,720908932.4
0,1,499000.0,53.0,150.0,2,2.0,0.0,3.0,0,339227504.3,13925,3.0,0.0,1,50.8222854,4.3815707,1302755059.0
0,1,695000.0,63.0,200.0,3,2.0,4.0,2.0,0,588839895.0,2852,2.0,2.0,3,50.648205,5.541864,2804560594.0
1,2,270000.0,87.0,159.0,3,1.0,0.0,3.0,481,588839895.0,2852,2.0,0.0,3,50.648205,5.541864,2804560594.0
1,4,1111000.0,106.0,447.0,6,2.0,0.0,2.0,1646,36129343.39,470,3.0,1.0,2,50.8008418,3.5058971661987,171238324.4
1,2,250000.0,47.0,215.0,5,1.0,66.0,2.0,1352,118029875.2,366,4.0,0.0,2,50.8064756,5.5030479,544369141.6
1,2,249000.0,49.0,212.0,3,1.0,15.0,2.0,95,95538781.71,630,2.0,1.0,2,51.0881618,4.1202807810427,427003998.3
1,2,159000.0,49.0,225.0,5,2.0,0.0,2.5,345,588839895.0,2852,2.0,0.75,3,50.6412964,5.6111443,2804560594.0
1,2,240000.0,49.0,145.0,2,1.0,15.0,5.0,258,104334551.2,603,3.0,0.0,2,51.06232435,4.5114278140147,410347464.2
1,4,425000.0,39.0,387.0,4,1.0,15.0,5.0,780,464265531.7,1985,4.0,0.0,3,50.4170168,4.382402,2625408378.0
1,2,375000.0,48.0,325.0,5,1.0,15.0,2.0,592,38163869.75,324,4.0,1.0,2,50.84693275,3.1056665757612,185195295.7
1,4,590000.0,29.0,212.0,5,2.0,25.0,5.0,0,339227504.3,13925,3.0,0.75,1,50.8222854,4.3815707,1302755059.0
0,1,255000.0,19.0,100.0,2,1.0,4.0,2.0,0,33051213.81,200,2.0,0.75,3,50.6463367,4.2611675641255,130466005.5
1,4,575000.0,62.0,148.0,3,1.0,0.0,5.0,4807,207802616.6,773,4.0,0.75,3,50.6940942,4.3548145440335,801062726.9
0,1,255000.0,19.0,100.0,2,1.0,4.0,2.0,0,52275454.82,468,2.0,0.75,3,50.68088165,4.2666690726132,201676308.1
1,2,350000.0,48.0,120.0,3,1.0,0.0,2.0,289,207802616.6,773,3.0,0.75,3,50.6940942,4.3548145440335,801062726.9
1,2,345000.0,64.0,122.0,3,1.0,50.0,3.0,257,207802616.6,773,3.0,0.75,3,50.6940942,4.3548145440335,801062726.9
0,1,295000.0,54.0,94.0,3,1.0,9.0,3.0,0,116328488.9,822,3.0,0.0,2,50.74503,4.3463687,418751237.9
0,1,295000.0,54.0,94.0,3,1.0,9.0,3.0,0,172383536.0,1435,3.0,0.0,3,50.7173563,4.3978047,631117982.9
1,2,390000.0,0.0,163.0,3,1.0,15.0,2.5,203,65315458.61,421,2.0,1.0,2,50.9309503,3.721942,258850392.5
1,2,415000.0,0.0,193.0,3,1.0,15.0,2.5,182,65315458.61,421,2.0,1.0,2,50.9309503,3.721942,258850392.5
1,2,310000.0,39.0,300.0,8,4.0,0.0,2.0,490,59399815.95,347,3.0,0.75,2,50.9569377,3.6418029,234616538.2
1,2,495000.0,65.0,262.0,2,2.0,0.0,3.0,852,103620426.9,1140,3.0,1.0,2,50.9336597,3.2212852352972,487258534.0
0,1,660000.0,21.0,92.0,2,2.0,0.0,2.0,0,191782071.2,528,2.0,2.0,2,51.34942965,3.3233738606453,806121702.9
1,2,170000.0,49.0,212.0,3,1.0,15.0,5.0,703,139251949.2,474,3.0,1.0,2,50.8513634,3.5955691,585889658.3
0,1,159900.0,58.0,74.0,2,1.0,0.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,0,129000.0,62.0,30.0,0,0.0,0.0,5.0,0,449947939.5,5949,4.0,1.0,1,50.8465573,4.351697,2131778502.0
0,1,228000.0,13.0,84.0,2,1.0,7.0,1.0,0,64945937.85,2632,2.0,2.0,2,51.0873789,4.3667216,294135404.5
0,1,228000.0,0.0,75.0,1,0.0,12.0,1.0,0,104127318.3,261,4.0,0.75,3,50.6093445,4.0413076,451625435.7
0,1,340000.0,0.0,96.0,3,2.0,26.0,2.5,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,389000.0,20.0,118.0,3,1.0,0.0,2.0,369,65315458.61,421,4.0,2.0,2,50.9309503,3.721942,258850392.5
1,4,749000.0,29.0,608.0,5,4.0,100.0,3.0,6595,16248451.23,84,3.0,1.0,3,49.7189016,5.5843337,155784484.7
0,1,385000.0,224.0,129.0,2,1.0,16.0,2.5,0,28998052.52,198,2.0,2.0,2,51.19424,3.6346312134542,121881597.3
0,1,365000.0,32.0,95.0,2,1.0,15.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,453000.0,55.0,118.0,2,1.0,11.0,3.0,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
0,1,284500.0,57.0,63.0,1,1.0,2.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,665935.0,1.0,243.0,5,2.0,12.0,1.0,127,535581710.6,1809,3.0,2.0,2,50.8812533,4.6929903215189,1962352502.0
1,2,299000.0,0.0,212.0,3,3.0,0.0,1.0,365,16234430.31,38,3.0,2.0,3,49.9499043,5.2215609,83177577.02
0,1,159000.0,54.0,42.0,0,1.0,0.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,209000.0,49.0,75.0,2,1.0,0.0,3.0,0,52542527.64,19162,2.0,2.0,1,50.8622633,4.3257084,264850402.8
0,1,360000.0,32.0,71.0,1,1.0,0.0,3.0,0,449947939.5,5949,2.0,2.0,1,50.8465573,4.351697,2131778502.0
1,2,330000.0,33.0,148.0,3,1.0,15.0,2.0,786,27960913.06,482,3.0,1.0,2,50.93434535,3.3468206372996,131332269.1
1,2,169000.0,49.0,89.0,2,1.0,0.0,3.0,0,144797876.1,1477,2.0,1.0,3,50.7227127,3.2342044,824752621.3
0,1,1152000.0,29.0,124.0,3,2.0,15.0,2.0,0,191782071.2,528,2.0,0.75,2,51.34942965,3.3233738606453,806121702.9
0,1,330000.0,12.0,80.0,2,2.0,18.0,1.0,0,534224868.1,850,2.0,1.0,2,51.2747463,3.2292277,2260481804.0
1,4,565000.0,90.0,212.0,5,2.0,0.0,3.0,135,357566926.3,787,2.0,1.0,2,50.930358,5.3368383970676,1486443144.0
0,1,190000.0,16.0,41.0,1,1.0,0.0,2.0,0,41054710.66,344,2.0,1.0,2,51.14416005,2.7283986495034,207279065.5
1,2,519000.0,18.0,195.0,4,0.0,0.0,2.0,965,86554259.46,363,3.0,1.0,2,51.2564526,4.0898144,360848723.6
1,2,275000.0,39.0,175.0,3,2.0,0.0,2.5,425,59399815.95,347,3.0,0.75,2,50.9569377,3.6418029,234616538.2
1,2,339000.0,39.0,110.0,3,1.0,0.0,2.5,40,1096990579.0,1709,3.0,0.75,2,51.0397129,3.7141549000597,4532573422.0
0,1,99000.0,124.0,97.0,2,1.0,0.0,3.0,0,211780143.4,1258,3.0,0.0,3,50.454942,4.1883094,1123144218.0
1,4,559000.0,48.0,334.0,5,2.0,15.0,2.0,1408,155464332.8,834,4.0,0.75,2,51.3233812,4.948461,735192914.1
0,1,239500.0,49.0,90.0,2,1.0,15.0,2.0,0,1732023153.0,2666,2.0,0.75,2,51.2115284,4.4695254092764,7913652026.0
0,1,99000.0,50.0,48.0,2,1.0,0.0,3.0,0,55103723.84,276,2.0,0.0,2,51.2415107,3.0049248,249108292.1
0,1,895000.0,11.0,165.0,2,1.0,36.0,1.0,0,117950738.6,428,2.0,2.0,2,51.1091101,2.6353426015022,514998306.0
1,2,289000.0,92.0,150.0,3,1.0,15.0,5.0,906,43152967.78,243,3.0,0.75,2,51.3202315,5.0864557,219211290.1
1,2,299000.0,5.0,100.0,2,1.0,25.0,2.0,257,17758209.53,227,3.0,0.75,3,50.569046,5.3922,89078303.51
1,2,390000.0,39.0,166.0,3,2.0,0.0,2.0,114,375498087.8,1358,2.0,1.0,2,51.02803335,4.471321199996,1536825130.0
1,2,490000.0,39.0,250.0,2,1.0,55.0,2.0,0,53819067.3,261,3.0,2.0,2,51.16613895,5.6378178047643,267685163.6
1,2,599000.0,26.0,248.0,3,2.0,15.0,2.0,533,197820175.2,835,3.0,0.75,2,51.02983825,4.0562275450955,844362754.4
1,2,695000.0,47.0,362.0,5,2.0,0.0,2.0,362,191782071.2,528,2.0,1.0,2,51.3126954,3.2505004,806121702.9
1,2,127000.0,104.0,78.0,2,1.0,15.0,3.0,74,9850952.091,51,2.0,0.0,2,50.9931276,2.7607800723908,50555763.34
1,2,149000.0,94.0,140.0,3,1.0,10.0,2.0,160,136131587.3,437,2.0,1.0,2,50.7689045,3.879789,599344326.4
1,2,229000.0,134.0,47.0,1,1.0,0.0,3.0,18,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,259000.0,92.0,120.0,3,1.0,14.0,3.0,179,169041603.1,638,2.0,2.0,2,51.12798595,3.9808547859604,721478040.3
1,2,289000.0,125.0,136.0,3,1.0,15.0,2.0,101,372481433.6,1157,2.0,2.0,2,50.9429755,4.0396424203486,1573573009.0
0,1,112000.0,50.0,47.0,2,1.0,0.0,3.0,0,55103723.84,276,2.0,2.0,2,51.2415107,3.0049248,249108292.1
0,1,119000.0,50.0,46.0,2,1.0,0.0,3.0,0,55103723.84,276,2.0,2.0,2,51.2415107,3.0049248,249108292.1
0,1,130000.0,49.0,55.0,1,1.0,0.0,2.0,0,67411786.4,1081,2.0,2.0,2,51.31651475,3.1297578035057,343973373.6
1,2,355000.0,39.0,212.0,5,0.0,15.0,3.0,140,171202478.5,947,2.0,0.0,2,50.7360524,4.2374349,712394593.3
0,1,165000.0,49.0,34.0,1,1.0,0.0,3.0,0,449947939.5,5949,2.0,1.0,1,50.8465573,4.351697,2131778502.0
1,2,390000.0,39.0,108.0,2,0.0,0.0,5.0,882,67411786.4,1081,4.0,0.0,2,51.31651475,3.1297578035057,343973373.6
0,1,350000.0,40.0,105.0,2,1.0,12.0,3.0,0,412216167.7,3795,2.0,1.0,1,50.8018201,4.3372348,1561760306.0
1,2,145000.0,49.0,188.0,2,1.0,0.0,2.5,590,83116903.28,1302,3.0,0.75,3,50.390213,4.5151961,479578872.1
0,1,549000.0,29.0,125.0,2,2.0,0.0,3.0,0,306854640.2,16504,2.0,1.0,1,50.8676041,4.3737121,1500117874.0
1,2,835000.0,28.0,241.0,4,2.0,100.0,2.0,0,1096990579.0,1709,4.0,2.0,2,51.1001986,3.7644128,4532573422.0
1,4,1220000.0,0.0,220.0,4,3.0,18.0,2.0,0,130771138.0,1951,3.0,1.0,1,50.799394,4.4158177,476837286.9
0,1,139000.0,49.0,58.0,1,1.0,15.0,2.0,0,295066500.3,972,2.0,2.0,2,51.1933908,4.1780279,1300778697.0
0,1,189000.0,49.0,106.0,2,1.0,30.0,3.0,0,464265531.7,1985,2.0,2.0,3,50.4653846,4.4301757,2625408378.0
1,2,319000.0,21.0,151.0,2,1.0,50.0,2.0,504,62793639.68,285,3.0,2.0,2,50.9657859,5.1372552,274105458.1
1,4,398000.0,34.0,212.0,1,1.0,15.0,3.0,814,47517114.33,746,4.0,1.0,2,50.83878495,3.3622790229139,212466215.1
1,2,925000.0,124.0,290.0,6,2.0,40.0,5.0,144,449947939.5,5949,2.0,0.0,1,50.8465573,4.351697,2131778502.0
1,2,449000.0,5.0,155.0,5,1.0,15.0,1.0,184,64726398.14,405,2.0,2.0,2,51.0301606,4.0113470297154,278315456.0
1,2,449000.0,5.0,155.0,5,1.0,20.0,1.0,194,64726398.14,405,2.0,2.0,2,51.0301606,4.0113470297154,278315456.0
1,2,495000.0,5.0,189.0,5,1.0,15.0,1.0,291,64726398.14,405,3.0,2.0,2,51.0301606,4.0113470297154,278315456.0
1,4,1100000.0,106.0,405.0,7,4.0,15.0,2.0,235,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,590000.0,29.0,169.0,3,1.0,10.0,3.0,0,128470146.8,19454,2.0,0.75,1,50.8267409,4.345668,605649332.5
1,2,270000.0,144.0,155.0,2,1.0,10.0,5.0,799,72636121.41,245,3.0,0.0,3,50.7021372,4.6896145,257798229.8
1,2,595000.0,29.0,338.0,4,2.0,15.0,2.0,1172,72063280.82,323,3.0,2.0,2,50.9252028,3.7896135,277881075.9
1,4,595000.0,31.0,269.0,4,1.0,0.0,2.0,707,159736638.6,489,3.0,1.0,2,51.1793505,3.7471789,664169354.5
1,2,150000.0,49.0,121.0,4,1.0,0.0,5.0,420,464265531.7,1985,4.0,0.0,3,50.391219,4.468631,2625408378.0
1,2,285000.0,58.0,120.0,3,1.0,15.0,3.0,572,72018918.23,307,3.0,1.0,2,50.78710135,5.0074922319452,301862196.5
0,1,302000.0,1.0,92.0,2,1.0,8.0,1.0,0,162169925.4,766,2.0,0.75,2,51.0929433,4.6033828110877,668984722.5
0,1,417600.0,1.0,127.0,2,1.0,23.0,1.0,0,162169925.4,766,2.0,0.75,2,51.0929433,4.6033828110877,668984722.5
1,2,675000.0,29.0,360.0,5,2.0,50.0,2.5,2200,295066500.3,972,3.0,2.0,2,51.1570236,4.0917750185456,1300778697.0
0,1,1450000.0,84.0,300.0,3,3.0,0.0,2.0,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
0,1,239900.0,1.0,97.0,2,1.0,15.0,2.0,0,23809567.2,65,2.0,2.0,3,49.8157173,5.1823728,132163002.4
0,1,292000.0,0.0,86.0,2,1.0,6.0,2.0,0,449947939.5,5949,2.0,2.0,1,50.883392,4.3487134,2131778502.0
0,1,275000.0,0.0,72.0,1,1.0,2.0,2.0,0,173715657.0,9225,2.0,2.0,1,50.8091426,4.3177512,775664780.4
0,1,325000.0,2.0,107.0,2,2.0,5.0,2.0,0,306854640.2,16504,2.0,2.0,1,50.8676041,4.3737121,1500117874.0
0,1,325000.0,2.0,107.0,2,2.0,5.0,2.0,0,449947939.5,5949,2.0,2.0,1,50.8465573,4.351697,2131778502.0
0,1,169000.0,49.0,89.0,2,1.0,0.0,5.0,0,1732023153.0,2666,2.0,0.0,2,51.2115284,4.4695254092764,7913652026.0
0,1,180000.0,44.0,70.0,1,1.0,10.0,2.0,0,82525602.16,8741,2.0,1.0,1,50.8639835,4.292702,363580839.3
0,0,235000.0,49.0,36.0,1,1.0,15.0,3.0,0,41054710.66,344,2.0,1.0,2,51.14416005,2.7283986495034,207279065.5
0,1,335000.0,64.0,70.0,2,1.0,6.0,2.0,0,221943581.2,4760,2.0,2.0,1,50.8292429,4.4432967,789281846.9
0,1,369000.0,39.0,105.0,3,1.0,0.0,2.0,0,58023997.85,1029,3.0,0.75,2,51.2031044,4.5238022,244688391.3
0,0,378035.0,1.0,76.0,1,1.0,0.0,1.0,0,124777480.9,2639,2.0,0.75,2,51.1574786,4.4384284,475935701.1
1,2,239000.0,75.0,163.0,3,1.0,15.0,5.0,178,39104929.4,702,3.0,1.0,2,50.92196635,3.2617189739329,187144633.7
1,2,295000.0,39.0,141.0,3,1.0,15.0,2.0,130,109578595.7,728,2.0,2.0,2,50.9809343,3.8735741,465488458.9
1,2,459000.0,9.0,223.0,4,1.0,15.0,1.0,432,37507401.95,249,3.0,1.0,2,50.94159445,3.0641586047981,182504481.0
1,4,660000.0,29.0,280.0,4,1.0,15.0,2.0,200,372481433.6,1157,3.0,1.0,2,50.9429755,4.0396424203486,1573573009.0
0,1,625000.0,29.0,135.0,2,2.0,0.0,3.0,0,306854640.2,16504,2.0,1.0,1,50.8676041,4.3737121,1500117874.0
0,1,315500.0,21.0,93.0,2,1.0,8.0,1.0,0,119514107.1,337,2.0,0.75,2,51.0956807,3.6076129,500634461.9
1,2,465000.0,74.0,190.0,4,2.0,0.0,1.0,522,29724384.23,261,3.0,0.75,2,50.80452055,3.8157846440419,126239684.7
1,4,1695000.0,29.0,358.0,3,2.0,0.0,2.0,5390,139251949.2,474,4.0,2.0,2,50.8513634,3.5955691,585889658.3
1,2,585000.0,29.0,266.0,3,2.0,0.0,2.0,2427,74578255.13,223,4.0,2.0,2,50.8988246,3.5907777,301852996.7
1,2,369000.0,39.0,263.0,4,1.0,0.0,3.0,1127,65315458.61,421,4.0,0.0,2,50.9309503,3.721942,258850392.5
1,2,395000.0,39.0,212.0,3,1.0,0.0,5.0,3416,28836151.18,224,4.0,0.0,2,51.05621365,2.9633414725432,143392155.9
1,2,138000.0,49.0,99.0,3,1.0,0.0,5.0,0,315367458.8,992,2.0,0.0,2,50.8228226,3.2284723,1373285852.0
